txn_id,client_id,advisor_id,security_id,txn_date,txn_type,shares,price,amount
266982,2235,15,,2022-09-26,Withdrawal,,,77849.74
266983,2235,15,358.0,2022-02-01,Sell,142.9112,29.72,4247.32
266984,2235,15,359.0,2022-11-11,Dividend,112.7066,164.55,18545.87
266985,2235,15,359.0,2022-02-15,Buy,491.8589,66.24,32580.73
266986,2235,15,,2023-06-22,Deposit,,,24893.38
266987,2235,15,,2023-03-03,Deposit,,,52378.99
266988,2235,15,,2023-07-23,Withdrawal,,,16335.39
266989,2235,15,358.0,2023-02-03,Sell,409.1148,207.32,84817.68
266990,2235,15,336.0,2023-09-21,Buy,135.4879,40.65,5507.58
266991,2235,15,336.0,2021-05-26,Buy,22.3232,273.83,6112.76
266992,2235,15,157.0,2024-02-28,Sell,378.8391,44.14,16721.96
266993,2235,15,157.0,2023-09-16,Sell,400.5556,364.38,145954.45
266994,2235,15,,2021-03-16,Deposit,,,69450.7
266995,2235,15,,2024-11-29,Advisory Fee,,,60221.42
266996,2235,15,,2020-07-21,Advisory Fee,,,85250.23
266997,2235,15,412.0,2021-08-26,Buy,252.4254,156.64,39539.91
266998,2235,15,405.0,2020-10-20,Sell,139.9949,425.23,59530.03
266999,2235,15,358.0,2020-04-11,Sell,242.1258,430.31,104189.15
267000,2235,15,,2022-05-22,Withdrawal,,,32954.91
267001,2235,15,,2022-06-20,Advisory Fee,,,98403.91
267002,2236,9,,2023-10-06,Deposit,,,63786.98
267003,2236,9,273.0,2024-03-24,Buy,415.6274,180.66,75087.25
267004,2236,9,467.0,2020-06-17,Sell,290.3207,36.85,10698.32
267005,2236,9,86.0,2020-03-07,Sell,243.3301,495.83,120650.36
267006,2236,9,273.0,2023-03-12,Sell,21.988,412.2,9063.45
267007,2236,9,,2020-03-10,Advisory Fee,,,64180.84
267008,2236,9,86.0,2024-02-21,Buy,435.7936,382.41,166651.83
267009,2236,9,,2021-09-02,Deposit,,,4655.94
267010,2236,9,467.0,2022-08-13,Sell,127.5724,262.28,33459.69
267011,2236,9,237.0,2020-01-31,Sell,23.7144,460.57,10922.14
267012,2236,9,79.0,2021-07-12,Buy,369.1076,347.47,128253.82
267013,2236,9,,2021-10-22,Advisory Fee,,,56153.29
267014,2236,9,,2022-08-25,Advisory Fee,,,43817.64
267015,2236,9,,2021-08-09,Deposit,,,44734.73
267016,2236,9,,2024-01-24,Deposit,,,74048.53
267017,2236,9,,2020-11-11,Advisory Fee,,,52920.75
267018,2236,9,,2021-01-03,Withdrawal,,,29068.86
267019,2236,9,85.0,2021-06-01,Buy,77.7544,69.42,5397.71
267020,2236,9,,2022-05-18,Deposit,,,80259.62
267021,2236,9,405.0,2022-02-13,Buy,227.8449,258.48,58893.35
267022,2236,9,3.0,2020-02-06,Buy,453.9855,286.89,130243.9
267023,2236,9,,2021-06-13,Withdrawal,,,49332.02
267024,2236,9,,2020-04-15,Deposit,,,20019.7
267025,2236,9,,2024-06-23,Advisory Fee,,,48036.77
267026,2236,9,,2023-05-29,Withdrawal,,,26741.56
267027,2236,9,79.0,2023-08-20,Buy,62.1364,97.99,6088.75
267028,2236,9,425.0,2022-10-11,Sell,490.2837,404.56,198349.17
267029,2236,9,237.0,2023-06-27,Buy,469.5741,267.43,125578.2
267030,2236,9,155.0,2024-05-28,Sell,79.1485,391.51,30987.43
267031,2236,9,467.0,2024-06-17,Sell,184.1285,174.24,32082.55
267032,2236,9,425.0,2023-11-03,Dividend,7.5195,195.87,1472.84
267033,2236,9,425.0,2024-08-06,Dividend,149.1606,497.77,74247.67
267034,2236,9,79.0,2021-04-15,Sell,162.2317,144.61,23460.33
267035,2236,9,,2024-04-01,Advisory Fee,,,94986.57
267036,2236,9,405.0,2023-08-02,Dividend,450.0876,200.23,90121.04
267037,2236,9,397.0,2024-10-13,Sell,458.1053,97.79,44798.12
267038,2236,9,467.0,2020-05-16,Buy,362.56,478.68,173550.22
267039,2236,9,405.0,2023-06-20,Sell,289.5344,182.27,52773.44
267040,2236,9,,2022-04-21,Deposit,,,53264.58
267041,2236,9,155.0,2022-06-09,Buy,329.199,496.9,163578.98
267042,2236,9,,2020-08-07,Withdrawal,,,68063.37
267043,2236,9,,2020-03-11,Advisory Fee,,,91105.93
267044,2236,9,308.0,2021-09-21,Sell,236.034,354.52,83678.77
267045,2236,9,405.0,2021-10-28,Sell,171.0155,379.84,64958.53
267046,2236,9,425.0,2023-04-25,Buy,32.6894,40.33,1318.36
267047,2236,9,456.0,2024-07-18,Buy,84.2935,322.15,27155.15
267048,2236,9,,2022-08-04,Deposit,,,39380.11
267049,2236,9,467.0,2022-12-14,Dividend,228.0248,423.48,96563.94
267050,2236,9,405.0,2023-01-21,Sell,13.224,233.44,3087.01
267051,2236,9,233.0,2021-09-23,Sell,332.4623,488.49,162404.51
267052,2236,9,,2022-10-27,Advisory Fee,,,98471.01
267053,2236,9,,2024-04-25,Advisory Fee,,,58885.53
267054,2236,9,456.0,2020-08-14,Buy,453.2823,435.3,197313.79
267055,2236,9,155.0,2021-04-06,Sell,258.535,147.44,38118.4
267056,2236,9,467.0,2020-01-11,Buy,223.7534,51.94,11621.75
267057,2236,9,,2021-08-20,Advisory Fee,,,63727.51
267058,2236,9,79.0,2020-10-03,Dividend,177.8175,132.89,23630.17
267059,2236,9,237.0,2022-11-04,Sell,298.7344,192.61,57539.23
267060,2236,9,3.0,2020-10-03,Sell,446.0823,430.84,192190.1
267061,2236,9,233.0,2021-11-20,Dividend,115.802,478.72,55436.73
267062,2236,9,233.0,2021-04-20,Buy,39.2538,68.49,2688.49
267063,2236,9,397.0,2020-01-24,Buy,261.809,263.91,69094.01
267064,2236,9,86.0,2024-12-03,Dividend,229.5065,107.54,24681.13
267065,2236,9,456.0,2021-11-30,Buy,196.1204,420.79,82525.5
267066,2236,9,237.0,2022-02-10,Dividend,117.8573,189.89,22379.92
267067,2236,9,,2020-03-21,Advisory Fee,,,50226.31
267068,2236,9,237.0,2020-06-22,Sell,350.3585,172.77,60531.44
267069,2236,9,155.0,2020-10-31,Sell,133.1002,296.67,39486.84
267070,2236,9,,2023-09-02,Withdrawal,,,5525.47
267071,2236,9,,2021-11-27,Deposit,,,24503.94
267072,2236,9,155.0,2022-08-21,Sell,140.809,313.53,44147.85
267073,2236,9,,2020-04-01,Withdrawal,,,53078.71
267074,2236,9,,2023-10-03,Deposit,,,79838.16
267075,2236,9,136.0,2024-07-04,Dividend,237.5558,327.79,77868.42
267076,2236,9,,2024-03-30,Withdrawal,,,83686.91
267077,2236,9,,2024-05-21,Advisory Fee,,,81306.31
267078,2236,9,86.0,2022-10-30,Sell,64.8893,251.93,16347.56
267079,2236,9,86.0,2024-02-03,Sell,191.1304,483.5,92411.55
267080,2236,9,,2022-09-10,Advisory Fee,,,49190.83
267081,2236,9,136.0,2023-03-19,Sell,152.9968,227.71,34838.9
267082,2236,9,397.0,2020-07-08,Buy,151.7365,297.95,45209.89
267083,2236,9,155.0,2022-08-06,Sell,305.5217,419.33,128114.41
267084,2236,9,136.0,2021-04-15,Buy,195.5887,161.83,31652.12
267085,2236,9,81.0,2022-02-15,Buy,84.1315,157.02,13210.33
267086,2236,9,308.0,2020-05-08,Dividend,333.3779,383.19,127747.08
267087,2236,9,456.0,2020-11-25,Sell,151.5506,170.83,25889.39
267088,2236,9,397.0,2022-08-24,Dividend,228.0081,90.84,20712.26
267089,2236,9,,2021-10-28,Deposit,,,37266.11
267090,2236,9,,2024-04-28,Withdrawal,,,2939.81
267091,2236,9,,2023-06-16,Advisory Fee,,,79568.73
267092,2236,9,,2021-03-09,Advisory Fee,,,62719.86
267093,2236,9,155.0,2023-12-08,Buy,370.6763,494.6,183336.5
267094,2236,9,,2020-08-17,Deposit,,,12816.38
267095,2236,9,81.0,2020-06-01,Buy,141.9216,379.34,53836.54
267096,2236,9,85.0,2021-03-10,Dividend,258.7122,36.88,9541.31
267097,2236,9,79.0,2020-04-04,Buy,340.2587,80.26,27309.16
267098,2236,9,297.0,2024-09-28,Sell,400.7573,418.91,167881.24
267099,2236,9,237.0,2024-02-03,Dividend,95.5217,285.48,27269.53
267100,2236,9,,2023-01-19,Deposit,,,88374.99
267101,2236,9,,2020-10-31,Advisory Fee,,,81380.98
267102,2236,9,233.0,2020-04-23,Buy,357.6856,70.6,25252.6
267103,2236,9,41.0,2021-08-11,Sell,47.0698,319.79,15052.45
267104,2236,9,456.0,2023-09-24,Sell,173.7923,244.13,42427.91
267105,2236,9,,2020-06-25,Deposit,,,29036.66
267106,2236,9,136.0,2024-03-30,Sell,150.704,341.95,51533.23
267107,2236,9,85.0,2020-08-19,Buy,275.9963,341.79,94332.78
267108,2236,9,79.0,2022-03-12,Buy,267.6187,31.87,8529.01
267109,2236,9,,2023-10-05,Advisory Fee,,,58014.79
267110,2236,9,,2022-06-27,Withdrawal,,,59476.78
267111,2236,9,136.0,2022-04-20,Dividend,455.3242,335.02,152542.71
267112,2236,9,425.0,2024-09-05,Dividend,30.236,167.07,5051.53
267113,2236,9,,2020-03-28,Withdrawal,,,47033.91
267114,2236,9,,2020-01-25,Withdrawal,,,96146.15
267115,2236,9,,2020-12-08,Withdrawal,,,38635.08
267116,2236,9,297.0,2023-11-12,Buy,9.7935,265.75,2602.62
267117,2236,9,136.0,2022-01-27,Dividend,453.3112,166.03,75263.26
267118,2236,9,,2021-11-23,Deposit,,,99946.74
267119,2236,9,273.0,2023-07-15,Sell,332.5331,393.31,130788.59
267120,2236,9,79.0,2024-02-07,Buy,279.7398,10.42,2914.89
267121,2237,13,74.0,2024-03-29,Dividend,51.3062,141.13,7240.84
267122,2237,13,,2022-04-04,Deposit,,,66452.52
267123,2237,13,,2022-04-29,Deposit,,,76088.05
267124,2237,13,80.0,2023-07-03,Sell,219.3715,22.22,4874.43
267125,2237,13,472.0,2024-11-24,Buy,105.7613,388.91,41131.63
267126,2237,13,477.0,2021-08-29,Dividend,376.3833,408.61,153793.98
267127,2237,13,374.0,2023-10-07,Sell,75.5869,358.9,27128.14
267128,2237,13,188.0,2022-10-05,Sell,237.7929,30.99,7369.2
267129,2237,13,477.0,2024-12-05,Buy,61.6516,80.35,4953.71
267130,2237,13,386.0,2024-01-08,Buy,328.0527,119.2,39103.88
267131,2237,13,260.0,2021-09-03,Buy,-270.6817,227.16,61488.05
267132,2237,13,,2021-10-19,Withdrawal,,,20650.28
267133,2237,13,,2023-02-13,Deposit,,,37596.12
267134,2237,13,112.0,2022-08-30,Buy,464.4784,290.01,134703.38
267135,2237,13,,2021-09-30,Advisory Fee,,,593.8
267136,2237,13,207.0,2021-08-28,Buy,337.4661,50.09,16903.68
267137,2237,13,117.0,2024-02-29,Buy,296.2675,120.32,35646.91
267138,2237,13,,2023-05-11,Withdrawal,,,48050.65
267139,2237,13,61.0,2022-12-03,Buy,349.8771,495.06,173210.16
267140,2237,13,473.0,2023-06-22,Dividend,462.2029,339.68,157001.08
267141,2237,13,386.0,2022-07-13,Sell,37.4192,161.03,6025.61
267142,2237,13,198.0,2022-10-06,Buy,52.2693,308.03,16100.51
267143,2237,13,198.0,2023-06-16,Dividend,343.3851,141.33,48530.62
267144,2237,13,131.0,2023-06-25,Sell,254.7594,163.45,41640.42
267145,2237,13,477.0,2021-10-14,Buy,430.5514,499.39,215013.06
267146,2237,13,374.0,2023-06-26,Buy,410.558,36.73,15079.8
267147,2237,13,74.0,2022-10-29,Sell,243.0547,352.05,85567.41
267148,2237,13,374.0,2022-05-30,Sell,409.8194,200.37,82115.51
267149,2237,13,363.0,2024-12-23,Sell,475.0984,91.51,43476.25
267150,2237,13,,2022-03-03,Deposit,,,74527.27
267151,2237,13,207.0,2022-08-02,Dividend,160.4714,284.22,45609.18
267152,2237,13,,2022-08-23,Advisory Fee,,,1196.83
267153,2237,13,,2024-07-02,Advisory Fee,,,694.92
267154,2237,13,363.0,2024-02-29,Dividend,104.968,365.92,38409.89
267155,2237,13,363.0,2024-11-01,Sell,382.4297,290.89,111244.98
267156,2237,13,,2024-10-24,Deposit,,,98940.32
267157,2237,13,80.0,2024-05-10,Dividend,315.3129,404.59,127572.45
267158,2237,13,374.0,2023-07-05,Buy,309.8423,448.39,138930.19
267159,2237,13,477.0,2024-07-23,Buy,243.3074,114.81,27934.12
267160,2237,13,,2024-04-26,Advisory Fee,,,1078.68
267161,2237,13,,2023-02-26,Advisory Fee,,,436.06
267162,2237,13,386.0,2021-04-28,Buy,258.5981,74.48,19260.39
267163,2237,13,235.0,2022-12-11,Sell,495.9158,359.99,178524.73
267164,2237,13,374.0,2023-08-22,Buy,43.8542,21.39,938.04
267165,2237,13,207.0,2022-04-25,Dividend,499.4312,254.87,127290.03
267166,2237,13,235.0,2023-01-27,Buy,268.3133,132.15,35457.6
267167,2237,13,112.0,2022-10-10,Dividend,340.5518,218.43,74386.73
267168,2237,13,,2024-07-26,Advisory Fee,,,1055.79
267169,2237,13,,2023-09-14,Deposit,,,26849.36
267170,2237,13,477.0,2021-06-15,Buy,215.3762,186.67,40204.28
267171,2237,13,14.0,2021-04-24,Buy,309.0727,226.12,69887.52
267172,2237,13,206.0,2024-10-06,Buy,207.5867,264.14,54831.95
267173,2237,13,,2022-04-04,Deposit,,,2901.12
267174,2237,13,374.0,2024-12-03,Buy,163.8996,255.23,41832.09
267175,2237,13,374.0,2023-08-31,Sell,317.1073,83.17,26373.81
267176,2237,13,,2022-05-30,Deposit,,,60676.43
267177,2237,13,366.0,2024-05-21,Buy,312.2545,14.16,4421.52
267178,2237,13,207.0,2024-04-06,Buy,22.6966,177.35,4025.24
267179,2237,13,,2023-04-25,Advisory Fee,,,492.73
267180,2237,13,386.0,2023-11-14,Buy,126.62,229.69,29083.35
267181,2237,13,,2022-08-26,Advisory Fee,,,517.21
267182,2237,13,,2023-04-18,Deposit,,,60590.55
267183,2237,13,74.0,2021-08-30,Dividend,227.9638,164.19,37429.38
267184,2237,13,,2022-01-27,Withdrawal,,,55702.22
267185,2237,13,207.0,2024-10-02,Buy,37.2824,196.32,7319.28
267186,2237,13,207.0,2023-10-30,Buy,11.6948,230.86,2699.86
267187,2237,13,374.0,2021-11-11,Buy,120.9268,382.36,46237.57
267188,2237,13,112.0,2024-04-01,Dividend,34.3397,340.79,11702.63
267189,2237,13,386.0,2023-10-16,Dividend,145.9394,296.1,43212.66
267190,2237,13,,2023-06-06,Withdrawal,,,4592.63
267191,2237,13,,2022-07-04,Withdrawal,,,98470.29
267192,2237,13,374.0,2023-05-24,Dividend,344.2369,104.76,36062.26
267193,2237,13,74.0,2021-10-21,Buy,105.3232,321.51,33862.46
267194,2237,13,188.0,2021-12-25,Sell,234.7703,231.73,54403.32
267195,2237,13,206.0,2021-06-03,Sell,225.3169,325.9,73430.78
267196,2237,13,,2023-09-11,Advisory Fee,,,599.34
267197,2237,13,207.0,2022-07-28,Buy,381.9382,33.9,12947.7
267198,2237,13,14.0,2023-10-01,Sell,289.7636,406.42,117765.72
267199,2237,13,,2021-12-01,Withdrawal,,,98520.44
267200,2237,13,117.0,2021-08-05,Sell,327.7833,428.18,140350.25
267201,2237,13,61.0,2022-07-09,Buy,380.6891,344.54,131162.62
267202,2237,13,472.0,2022-10-21,Sell,259.9335,439.88,114339.55
267203,2237,13,80.0,2021-05-14,Dividend,149.6436,214.89,32156.91
267204,2237,13,,2023-02-20,Deposit,,,38046.31
267205,2237,13,,2024-03-02,Advisory Fee,,,493.99
267206,2237,13,,2024-10-22,Withdrawal,,,56100.37
267207,2237,13,80.0,2023-12-27,Dividend,270.3189,280.65,75865.0
267208,2237,13,260.0,2022-01-27,Dividend,451.7758,234.25,105828.48
267209,2237,13,366.0,2023-03-28,Dividend,287.5417,484.43,139293.83
267210,2237,13,117.0,2021-06-10,Sell,264.4808,225.37,59606.04
267211,2237,13,366.0,2022-12-07,Buy,319.7448,248.47,79446.99
267212,2237,13,206.0,2021-12-25,Buy,316.7031,15.91,5038.75
267213,2237,13,260.0,2023-10-15,Buy,177.8447,16.63,2957.56
267214,2237,13,,2024-03-03,Advisory Fee,,,1101.88
267215,2237,13,386.0,2023-09-14,Sell,296.5049,33.7,9992.22
267216,2237,13,207.0,2021-04-27,Sell,397.79,449.18,178679.31
267217,2237,13,131.0,2024-01-18,Sell,32.8117,122.91,4032.89
267218,2237,13,,2021-06-08,Advisory Fee,,,733.45
267219,2237,13,235.0,2021-11-01,Sell,196.5254,176.1,34608.12
267220,2237,13,112.0,2024-09-16,Buy,77.4366,418.55,32411.09
267221,2237,13,80.0,2024-06-12,Buy,393.1007,485.2,190732.46
267222,2237,13,363.0,2024-08-07,Buy,422.3559,284.64,120219.38
267223,2237,13,,2021-05-23,Withdrawal,,,30551.17
267224,2237,13,117.0,2021-11-16,Sell,487.2364,151.48,73806.57
267225,2237,13,363.0,2023-12-19,Dividend,133.5571,302.48,40398.35
267226,2237,13,198.0,2021-06-19,Buy,266.425,28.09,7483.88
267227,2237,13,,2024-07-13,Withdrawal,,,63773.77
267228,2237,13,117.0,2024-12-13,Buy,170.6819,432.59,73835.28
267229,2237,13,374.0,2023-04-28,Buy,180.2897,104.7,18876.33
267230,2237,13,198.0,2022-08-10,Sell,229.3114,150.32,34470.09
267231,2237,13,14.0,2023-07-03,Sell,28.2145,27.59,778.44
267232,2237,13,472.0,2022-01-02,Buy,252.2949,294.39,74273.1
267233,2237,13,198.0,2023-10-14,Buy,400.3284,32.28,12922.6
267234,2237,13,117.0,2023-04-11,Dividend,423.6938,460.52,195119.47
267235,2237,13,80.0,2022-05-18,Dividend,203.9596,243.96,49757.98
267236,2237,13,,2022-06-04,Deposit,,,37255.72
267237,2237,13,,2023-01-08,Withdrawal,,,70989.44
267238,2237,13,366.0,2024-09-04,Sell,316.2315,490.31,155051.47
267239,2237,13,,2023-02-11,Advisory Fee,,,1132.17
267240,2237,13,,2023-12-28,Withdrawal,,,38312.24
267241,2237,13,374.0,2021-11-03,Buy,404.6317,92.73,37521.5
267242,2237,13,188.0,2024-04-06,Buy,464.3277,452.8,210247.58
267243,2237,13,207.0,2022-11-10,Buy,150.5061,379.06,57050.84
267244,2237,13,,2022-01-15,Withdrawal,,,60323.1
267245,2237,13,363.0,2021-07-15,Sell,224.2864,191.32,42910.47
267246,2237,13,472.0,2022-10-09,Buy,57.2326,341.28,19532.34
267247,2237,13,,2021-06-10,Deposit,,,40996.06
267248,2237,13,198.0,2021-08-19,Sell,436.1105,388.08,169245.76
267249,2237,13,,2021-05-13,Withdrawal,,,47327.63
267250,2237,13,198.0,2023-04-23,Sell,298.2331,125.33,37377.55
267251,2237,13,363.0,2023-03-24,Buy,316.0394,125.09,39533.37
267252,2237,13,74.0,2024-03-21,Buy,142.8778,497.14,71030.27
267253,2237,13,188.0,2024-07-07,Buy,188.5003,308.16,58088.25
267254,2237,13,386.0,2024-03-14,Sell,444.9966,74.07,32960.9
267255,2237,13,260.0,2021-05-12,Buy,236.5828,146.07,34557.65
267256,2237,13,,2023-04-30,Withdrawal,,,28758.35
267257,2237,13,,2024-08-14,Withdrawal,,,32619.49
267258,2237,13,198.0,2024-03-15,Sell,108.4719,436.37,47333.88
267259,2237,13,,2024-04-13,Withdrawal,,,73860.87
267260,2237,13,,2022-09-24,Deposit,,,67419.6
267261,2237,13,206.0,2024-04-13,Buy,413.7884,187.38,77535.67
267262,2237,13,,2024-07-28,Advisory Fee,,,485.12
267263,2238,13,2.0,2021-03-08,Buy,168.171,451.75,75971.25
267264,2238,13,345.0,2022-05-02,Buy,434.2827,224.49,97492.12
267265,2238,13,,2021-06-24,Deposit,,,42306.23
267266,2238,13,439.0,2020-06-30,Buy,109.0023,64.18,6995.77
267267,2238,13,9.0,2020-07-07,Sell,238.1622,249.62,59450.05
267268,2238,13,345.0,2020-12-22,Sell,129.9093,282.28,36670.8
267269,2238,13,393.0,2024-12-22,Sell,310.1548,252.4,78283.07
267270,2238,13,,2023-10-17,Advisory Fee,,,1293.27
267271,2238,13,74.0,2021-04-08,Dividend,64.2379,463.98,29805.1
267272,2238,13,431.0,2022-05-10,Buy,342.9959,461.36,158244.59
267273,2238,13,,2024-10-08,Advisory Fee,,,2115.76
267274,2238,13,,2022-02-15,Withdrawal,,,66554.79
267275,2238,13,74.0,2021-12-29,Sell,452.6689,69.44,31433.33
267276,2238,13,,2021-01-02,Deposit,,,81965.72
267277,2238,13,237.0,2021-10-11,Buy,79.2498,289.65,22954.7
267278,2238,13,9.0,2020-12-18,Buy,464.3565,58.08,26969.83
267279,2238,13,452.0,2023-08-23,Buy,118.4952,53.15,6298.02
267280,2238,13,94.0,2023-09-02,Buy,33.466,226.24,7571.35
267281,2238,13,300.0,2022-08-06,Buy,96.119,155.2,14917.67
267282,2238,13,345.0,2021-07-18,Sell,185.7291,217.73,40438.8
267283,2238,13,421.0,2021-06-26,Dividend,122.6496,155.48,19069.56
267284,2238,13,143.0,2023-12-26,Buy,22.6708,434.34,9846.84
267285,2238,13,421.0,2021-07-03,Sell,185.1202,278.93,51635.58
267286,2238,13,143.0,2020-03-10,Buy,182.7192,426.1,77856.65
267287,2238,13,,2021-05-24,Advisory Fee,,,2290.18
267288,2238,13,,2022-07-26,Withdrawal,,,37918.74
267289,2238,13,,2023-01-15,Withdrawal,,,79830.34
267290,2238,13,495.0,2020-04-27,Buy,432.6214,433.3,187454.85
267291,2238,13,439.0,2024-07-06,Dividend,327.496,325.47,106590.12
267292,2238,13,458.0,2020-09-08,Buy,192.2147,397.72,76447.63
267293,2238,13,,2021-05-07,Advisory Fee,,,2107.21
267294,2238,13,345.0,2024-05-14,Dividend,217.0945,146.55,31815.2
267295,2238,13,,2022-03-05,Withdrawal,,,21063.57
267296,2238,13,,2024-10-24,Deposit,,,22959.2
267297,2238,13,,2023-04-04,Withdrawal,,,86580.34
267298,2238,13,,2022-05-15,Advisory Fee,,,1526.8
267299,2238,13,338.0,2020-04-17,Sell,14.1059,329.19,4643.52
267300,2238,13,393.0,2023-02-10,Sell,185.2258,482.18,89312.18
267301,2238,13,,2023-08-28,Deposit,,,67444.31
267302,2238,13,431.0,2023-08-08,Dividend,363.5129,75.53,27456.13
267303,2238,13,338.0,2022-01-02,Sell,456.3578,199.77,91166.6
267304,2238,13,375.0,2024-10-23,Buy,131.4962,146.38,19248.41
267305,2238,13,,2022-10-13,Advisory Fee,,,989.07
267306,2238,13,237.0,2022-07-27,Buy,326.4533,473.53,154585.43
267307,2238,13,393.0,2024-04-12,Sell,325.1816,379.8,123503.97
267308,2238,13,393.0,2024-03-28,Sell,68.7514,369.11,25376.83
267309,2238,13,259.0,2024-11-06,Buy,147.6096,396.97,58596.58
267310,2238,13,94.0,2024-04-15,Buy,222.7354,387.54,86318.88
267311,2238,13,143.0,2021-07-28,Sell,95.6458,365.52,34960.45
267312,2238,13,439.0,2024-06-14,Buy,162.4436,249.37,40508.56
267313,2238,13,,2021-11-10,Deposit,,,23943.48
267314,2238,13,,2020-06-19,Advisory Fee,,,1902.83
267315,2238,13,495.0,2023-05-27,Sell,285.0483,216.27,61647.4
267316,2238,13,300.0,2021-01-28,Sell,370.5354,143.34,53112.54
267317,2238,13,431.0,2023-08-09,Dividend,151.8465,26.12,3966.23
267318,2238,13,338.0,2023-07-01,Sell,380.1399,497.82,189241.25
267319,2238,13,2.0,2022-12-12,Buy,487.0887,61.04,29731.89
267320,2238,13,393.0,2022-02-03,Sell,257.505,241.02,62063.86
267321,2238,13,,2021-03-18,Deposit,,,6036.74
267322,2238,13,,2021-08-04,Deposit,,,41623.57
267323,2238,13,21.0,2022-11-20,Sell,244.5575,447.7,109488.39
267324,2238,13,9.0,2020-08-24,Buy,317.225,262.6,83303.29
267325,2238,13,300.0,2020-04-04,Dividend,53.2289,414.32,22053.8
267326,2238,13,259.0,2020-03-28,Dividend,394.9784,481.21,190067.56
267327,2238,13,,2023-07-13,Advisory Fee,,,2030.92
267328,2238,13,375.0,2021-10-23,Buy,369.6569,170.49,63022.8
267329,2238,13,23.0,2023-07-12,Dividend,278.1245,208.44,57972.27
267330,2238,13,300.0,2023-03-01,Buy,236.344,153.91,36375.71
267331,2238,13,2.0,2020-12-10,Dividend,310.2245,89.04,27622.39
267332,2238,13,,2023-04-07,Withdrawal,,,90586.11
267333,2238,13,23.0,2020-03-31,Sell,158.1155,258.1,40809.61
267334,2238,13,143.0,2023-12-23,Buy,252.5551,451.25,113965.49
267335,2238,13,300.0,2022-03-29,Sell,342.0786,96.22,32914.8
267336,2238,13,,2023-06-11,Withdrawal,,,51961.13
267337,2238,13,,2024-06-19,Advisory Fee,,,2243.37
267338,2238,13,,2022-02-12,Advisory Fee,,,2344.89
267339,2238,13,,2021-09-13,Deposit,,,42807.43
267340,2238,13,289.0,2022-08-22,Dividend,119.9936,260.42,31248.73
267341,2238,13,,2022-10-14,Deposit,,,19815.48
267342,2238,13,458.0,2020-12-01,Sell,67.082,335.22,22487.23
267343,2238,13,,2022-08-18,Deposit,,,8465.69
267344,2238,13,,2024-03-26,Advisory Fee,,,2242.02
267345,2238,13,143.0,2020-01-06,Sell,410.6946,92.07,37812.65
267346,2238,13,393.0,2020-07-04,Sell,240.6749,13.45,3237.08
267347,2238,13,125.0,2022-08-03,Buy,468.2499,119.43,55923.09
267348,2238,13,458.0,2020-12-04,Buy,322.2812,457.61,147479.1
267349,2238,13,452.0,2023-05-17,Sell,154.2577,455.82,70313.74
267350,2238,13,393.0,2023-02-16,Buy,120.4232,222.59,26805.0
267351,2238,13,,2023-02-09,Deposit,,,8839.65
267352,2238,13,74.0,2022-02-13,Sell,168.8367,301.74,50944.79
267353,2238,13,421.0,2023-02-25,Dividend,389.6136,252.32,98307.3
267354,2238,13,2.0,2024-05-03,Sell,133.1096,291.92,38857.35
267355,2238,13,,2022-12-22,Deposit,,,65995.28
267356,2238,13,74.0,2023-09-03,Buy,85.6906,190.8,16349.77
267357,2238,13,,2022-01-04,Advisory Fee,,,823.55
267358,2238,13,300.0,2021-03-10,Buy,5.7449,407.07,2338.58
267359,2238,13,,2023-02-28,Withdrawal,,,68013.62
267360,2238,13,458.0,2023-08-02,Sell,303.4615,315.43,95720.86
267361,2238,13,,2023-11-01,Deposit,,,24165.24
267362,2238,13,300.0,2020-11-24,Dividend,115.5525,126.12,14573.48
267363,2238,13,,2022-11-01,Withdrawal,,,67646.71
267364,2238,13,94.0,2022-12-22,Buy,371.0001,357.69,132703.03
267365,2238,13,,2020-05-21,Advisory Fee,,,1075.79
267366,2238,13,94.0,2022-02-16,Sell,473.9606,444.51,210680.23
267367,2238,13,,2023-05-10,Deposit,,,46249.47
267368,2238,13,143.0,2023-05-30,Sell,137.8964,11.1,1530.65
267369,2238,13,,2020-05-23,Deposit,,,14156.5
267370,2238,13,452.0,2024-07-13,Sell,472.4782,34.35,16229.63
267371,2238,13,,2022-11-07,Advisory Fee,,,1745.22
267372,2238,13,94.0,2020-10-08,Buy,-67.9919,23.4,1591.01
267373,2238,13,452.0,2020-03-12,Buy,477.8197,442.03,211210.64
267374,2238,13,,2022-04-19,Advisory Fee,,,2304.48
267375,2238,13,289.0,2022-12-19,Buy,295.2294,53.26,15723.92
267376,2238,13,375.0,2020-03-28,Buy,142.0654,355.34,50481.52
267377,2238,13,,2024-12-21,Deposit,,,4595.22
267378,2238,13,452.0,2022-03-26,Buy,464.4477,325.89,151358.86
267379,2238,13,,2020-01-07,Withdrawal,,,21618.22
267380,2238,13,,2020-03-03,Deposit,,,76991.46
267381,2238,13,259.0,2023-09-26,Buy,204.6983,493.75,101069.79
267382,2238,13,,2021-02-08,Withdrawal,,,50651.04
267383,2238,13,,2021-01-12,Withdrawal,,,31978.27
267384,2239,19,,2021-09-01,Deposit,,,98717.5
267385,2239,19,,2023-04-15,Deposit,,,13013.56
267386,2239,19,273.0,2021-05-12,Buy,288.1403,415.79,119805.86
